file1,file2,score,user_relation,score_with_nonoise,score_denoise
43.wav,153.wav,tensor([0.0759]),different,tensor([0.1010]),tensor([0.1694])
43.wav,154.wav,tensor([0.0516]),different,tensor([0.0538]),tensor([0.1369])
43.wav,155.wav,tensor([0.0729]),different,tensor([0.0596]),tensor([0.1736])
43.wav,156.wav,tensor([0.0969]),different,tensor([0.2315]),tensor([0.1704])
43.wav,157.wav,tensor([0.0659]),different,tensor([0.1558]),tensor([0.1669])
43.wav,158.wav,tensor([0.1190]),different,tensor([0.1398]),tensor([0.1829])
43.wav,159.wav,tensor([0.1366]),different,tensor([0.2680]),tensor([0.2223])
43.wav,160.wav,tensor([0.1160]),different,tensor([0.1853]),tensor([0.2174])
43.wav,161.wav,tensor([0.1971]),different,tensor([0.0145]),tensor([0.2690])
43.wav,162.wav,tensor([0.2133]),different,tensor([0.0798]),tensor([0.1934])
43.wav,163.wav,tensor([0.1798]),different,tensor([-0.0251]),tensor([0.2458])
43.wav,164.wav,tensor([0.1910]),different,tensor([0.0489]),tensor([0.2392])
43.wav,165.wav,tensor([0.1726]),different,tensor([0.0142]),tensor([0.2061])
43.wav,166.wav,tensor([0.1979]),different,tensor([0.2372]),tensor([0.3976])
43.wav,167.wav,tensor([0.2347]),different,tensor([0.1843]),tensor([0.3546])
43.wav,168.wav,tensor([0.1240]),different,tensor([0.0583]),tensor([0.2493])
43.wav,169.wav,tensor([0.2095]),different,tensor([0.3342]),tensor([0.3120])
43.wav,170.wav,tensor([0.2522]),different,tensor([0.1774]),tensor([0.3475])
43.wav,171.wav,tensor([0.0707]),different,tensor([-0.0399]),tensor([0.2164])
43.wav,172.wav,tensor([0.1115]),different,tensor([0.0885]),tensor([0.2537])
43.wav,173.wav,tensor([0.1700]),different,tensor([0.0704]),tensor([0.2594])
43.wav,174.wav,tensor([0.1604]),different,tensor([-0.0197]),tensor([0.2727])
43.wav,175.wav,tensor([0.1420]),different,tensor([0.1285]),tensor([0.2544])
43.wav,176.wav,tensor([0.2711]),different,tensor([0.0811]),tensor([0.3606])
43.wav,177.wav,tensor([0.2694]),different,tensor([0.1668]),tensor([0.3443])
43.wav,178.wav,tensor([0.2411]),different,tensor([0.0158]),tensor([0.3233])
43.wav,179.wav,tensor([0.1970]),different,tensor([0.0819]),tensor([0.3789])
43.wav,180.wav,tensor([0.2507]),different,tensor([0.1689]),tensor([0.3332])
43.wav,181.wav,tensor([0.0465]),different,tensor([0.0846]),tensor([0.1705])
43.wav,182.wav,tensor([0.0436]),different,tensor([0.0641]),tensor([0.1632])
43.wav,183.wav,tensor([0.1067]),different,tensor([0.1614]),tensor([0.2429])
43.wav,184.wav,tensor([0.0428]),different,tensor([0.0519]),tensor([0.2288])
43.wav,185.wav,tensor([0.0186]),different,tensor([0.0790]),tensor([0.2066])
43.wav,186.wav,tensor([0.0355]),different,tensor([0.0753]),tensor([0.1980])
43.wav,187.wav,tensor([0.0487]),different,tensor([0.1927]),tensor([0.1701])
43.wav,188.wav,tensor([-0.0091]),different,tensor([0.0952]),tensor([0.1351])
43.wav,189.wav,tensor([-0.1013]),different,tensor([0.0360]),tensor([0.0365])
43.wav,190.wav,tensor([0.0149]),different,tensor([0.2889]),tensor([0.1130])
43.wav,191.wav,tensor([0.1635]),different,tensor([0.1365]),tensor([0.2461])
43.wav,192.wav,tensor([0.0665]),different,tensor([-0.0427]),tensor([0.1225])
43.wav,193.wav,tensor([0.0636]),different,tensor([-0.0404]),tensor([0.0857])
43.wav,194.wav,tensor([0.0886]),different,tensor([-0.0354]),tensor([0.1800])
43.wav,195.wav,tensor([0.0867]),different,tensor([0.0011]),tensor([0.1655])
43.wav,196.wav,tensor([0.0744]),different,tensor([0.0472]),tensor([0.0945])
43.wav,197.wav,tensor([0.0248]),different,tensor([0.1262]),tensor([0.1349])
43.wav,198.wav,tensor([0.0703]),different,tensor([0.0364]),tensor([0.1636])
43.wav,199.wav,tensor([0.0336]),different,tensor([0.1155]),tensor([0.0914])
43.wav,200.wav,tensor([0.0613]),different,tensor([0.0986]),tensor([0.1690])
44.wav,45.wav,tensor([0.8676]),same,tensor([0.7663]),tensor([0.7660])
44.wav,46.wav,tensor([0.0212]),different,tensor([0.1241]),tensor([0.2321])
44.wav,47.wav,tensor([-0.0226]),different,tensor([0.0607]),tensor([0.1909])
44.wav,48.wav,tensor([0.0085]),different,tensor([-0.0251]),tensor([0.2325])
44.wav,49.wav,tensor([0.0286]),different,tensor([0.0629]),tensor([0.2253])
44.wav,50.wav,tensor([0.0056]),different,tensor([0.0322]),tensor([0.1818])
44.wav,51.wav,tensor([-0.0420]),different,tensor([-0.0140]),tensor([0.0670])
44.wav,52.wav,tensor([0.1057]),different,tensor([0.0225]),tensor([0.0936])
44.wav,53.wav,tensor([0.0347]),different,tensor([0.0115]),tensor([0.1839])
44.wav,54.wav,tensor([0.1240]),different,tensor([0.0385]),tensor([0.1439])
44.wav,55.wav,tensor([0.0928]),different,tensor([0.0895]),tensor([0.1217])
44.wav,56.wav,tensor([0.1631]),different,tensor([0.1446]),tensor([0.2257])
44.wav,57.wav,tensor([0.1129]),different,tensor([0.0392]),tensor([0.1887])
44.wav,58.wav,tensor([0.2090]),different,tensor([0.2065]),tensor([0.3058])
44.wav,59.wav,tensor([0.1387]),different,tensor([0.0880]),tensor([0.1733])
44.wav,60.wav,tensor([0.1857]),different,tensor([0.1526]),tensor([0.1918])
44.wav,61.wav,tensor([0.0833]),different,tensor([0.1655]),tensor([0.2078])
44.wav,62.wav,tensor([0.1452]),different,tensor([0.1095]),tensor([0.2064])
44.wav,63.wav,tensor([0.1917]),different,tensor([0.1758]),tensor([0.2126])
44.wav,64.wav,tensor([0.1919]),different,tensor([0.1743]),tensor([0.2426])
44.wav,65.wav,tensor([0.1481]),different,tensor([0.2006]),tensor([0.1743])
44.wav,66.wav,tensor([0.2036]),different,tensor([0.2047]),tensor([0.0743])
44.wav,67.wav,tensor([0.4056]),different,tensor([0.2255]),tensor([0.2939])
44.wav,68.wav,tensor([0.3215]),different,tensor([0.2508]),tensor([0.3402])
44.wav,69.wav,tensor([0.1052]),different,tensor([0.1384]),tensor([0.2036])
44.wav,70.wav,tensor([0.2788]),different,tensor([0.2206]),tensor([0.3619])
44.wav,71.wav,tensor([0.3224]),different,tensor([0.2621]),tensor([0.2807])
44.wav,72.wav,tensor([0.1549]),different,tensor([0.0920]),tensor([0.2875])
44.wav,73.wav,tensor([0.1369]),different,tensor([0.2427]),tensor([0.1662])
44.wav,74.wav,tensor([0.2358]),different,tensor([0.1269]),tensor([0.2601])
44.wav,75.wav,tensor([0.1913]),different,tensor([0.1519]),tensor([0.2998])
44.wav,76.wav,tensor([0.2178]),different,tensor([0.2315]),tensor([0.2379])
44.wav,77.wav,tensor([0.0565]),different,tensor([0.0475]),tensor([0.1101])
44.wav,78.wav,tensor([0.0292]),different,tensor([0.1296]),tensor([0.1550])
44.wav,79.wav,tensor([0.1247]),different,tensor([0.0753]),tensor([0.1484])
44.wav,80.wav,tensor([0.1191]),different,tensor([0.1509]),tensor([0.2413])
44.wav,81.wav,tensor([0.3522]),different,tensor([0.2694]),tensor([0.4813])
44.wav,82.wav,tensor([0.2152]),different,tensor([0.2068]),tensor([0.3126])
44.wav,83.wav,tensor([0.3734]),different,tensor([0.2265]),tensor([0.4155])
44.wav,84.wav,tensor([0.2154]),different,tensor([0.2821]),tensor([0.3130])
44.wav,85.wav,tensor([0.3566]),different,tensor([0.1455]),tensor([0.3622])
44.wav,86.wav,tensor([-0.0028]),different,tensor([-0.0067]),tensor([0.0607])
44.wav,87.wav,tensor([-0.0236]),different,tensor([0.0373]),tensor([0.0866])
44.wav,88.wav,tensor([-0.0114]),different,tensor([0.0359]),tensor([0.0795])
44.wav,89.wav,tensor([-0.1013]),different,tensor([-0.0155]),tensor([0.1310])
44.wav,90.wav,tensor([-0.0128]),different,tensor([-0.0319]),tensor([0.0639])
44.wav,91.wav,tensor([-0.0909]),different,tensor([-0.0199]),tensor([0.1212])
44.wav,92.wav,tensor([0.0957]),different,tensor([0.1243]),tensor([0.2287])
44.wav,93.wav,tensor([0.1373]),different,tensor([0.0720]),tensor([0.1272])
44.wav,94.wav,tensor([0.0343]),different,tensor([-0.0112]),tensor([0.1042])
44.wav,95.wav,tensor([-0.0783]),different,tensor([-0.0804]),tensor([0.0529])
44.wav,96.wav,tensor([0.0336]),different,tensor([0.0453]),tensor([0.0611])
44.wav,97.wav,tensor([0.0173]),different,tensor([0.0066]),tensor([0.0874])
44.wav,98.wav,tensor([-0.0273]),different,tensor([0.0505]),tensor([0.0657])
44.wav,99.wav,tensor([0.0467]),different,tensor([0.0276]),tensor([0.0924])
44.wav,100.wav,tensor([-0.0326]),different,tensor([-0.0057]),tensor([0.0501])
44.wav,101.wav,tensor([0.1779]),different,tensor([0.1093]),tensor([0.2301])
44.wav,102.wav,tensor([0.2535]),different,tensor([0.0585]),tensor([0.2755])
44.wav,103.wav,tensor([0.1650]),different,tensor([0.1138]),tensor([0.2505])
44.wav,104.wav,tensor([0.2189]),different,tensor([0.1342]),tensor([0.2382])
44.wav,105.wav,tensor([0.2067]),different,tensor([0.1619]),tensor([0.3359])
44.wav,106.wav,tensor([0.0704]),different,tensor([0.0161]),tensor([0.1586])
44.wav,107.wav,tensor([-0.0129]),different,tensor([-0.0571]),tensor([0.1429])
44.wav,108.wav,tensor([-0.0086]),different,tensor([-0.0830]),tensor([0.1259])
44.wav,109.wav,tensor([0.0386]),different,tensor([-0.0331]),tensor([0.1357])
44.wav,110.wav,tensor([-0.0058]),different,tensor([-0.0695]),tensor([0.1872])
44.wav,111.wav,tensor([0.1269]),different,tensor([0.0689]),tensor([0.1778])
44.wav,112.wav,tensor([0.1083]),different,tensor([0.1079]),tensor([0.1355])
44.wav,113.wav,tensor([0.1551]),different,tensor([0.1496]),tensor([0.1475])
44.wav,114.wav,tensor([0.0735]),different,tensor([0.0957]),tensor([0.0630])
44.wav,115.wav,tensor([0.1550]),different,tensor([0.1230]),tensor([0.1389])
44.wav,116.wav,tensor([-0.0130]),different,tensor([0.1039]),tensor([0.1328])
44.wav,117.wav,tensor([0.0589]),different,tensor([0.0115]),tensor([0.1536])
44.wav,118.wav,tensor([0.0380]),different,tensor([0.0771]),tensor([0.1544])
44.wav,119.wav,tensor([0.1224]),different,tensor([0.1886]),tensor([0.2355])
44.wav,120.wav,tensor([0.1078]),different,tensor([0.1764]),tensor([0.2306])
44.wav,121.wav,tensor([0.3045]),different,tensor([0.2624]),tensor([0.2578])
44.wav,122.wav,tensor([0.2284]),different,tensor([0.3166]),tensor([0.2260])
44.wav,123.wav,tensor([0.0410]),different,tensor([0.0497]),tensor([0.1162])
44.wav,124.wav,tensor([0.3490]),different,tensor([0.3101]),tensor([0.3512])
44.wav,125.wav,tensor([0.3608]),different,tensor([0.3053]),tensor([0.3650])
44.wav,126.wav,tensor([0.0333]),different,tensor([0.0179]),tensor([0.1767])
44.wav,127.wav,tensor([-0.0091]),different,tensor([0.0475]),tensor([0.1563])
44.wav,128.wav,tensor([-0.0462]),different,tensor([-0.0020]),tensor([0.1343])
44.wav,129.wav,tensor([-0.0685]),different,tensor([0.0421]),tensor([0.1072])
44.wav,130.wav,tensor([-0.0147]),different,tensor([-0.0199]),tensor([0.1208])
44.wav,131.wav,tensor([0.0979]),different,tensor([0.2065]),tensor([0.2420])
44.wav,132.wav,tensor([0.0871]),different,tensor([0.1300]),tensor([0.1956])
44.wav,133.wav,tensor([0.2049]),different,tensor([0.2064]),tensor([0.2835])
44.wav,134.wav,tensor([0.1623]),different,tensor([0.2018]),tensor([0.2439])
44.wav,135.wav,tensor([0.1617]),different,tensor([0.2549]),tensor([0.3016])
44.wav,136.wav,tensor([0.1407]),different,tensor([0.0691]),tensor([0.1912])
44.wav,137.wav,tensor([0.0354]),different,tensor([0.0671]),tensor([0.1745])
44.wav,138.wav,tensor([0.1097]),different,tensor([0.1060]),tensor([0.1439])
44.wav,139.wav,tensor([0.1200]),different,tensor([0.0897]),tensor([0.1779])
44.wav,140.wav,tensor([-0.0504]),different,tensor([0.0172]),tensor([0.0944])
44.wav,141.wav,tensor([0.2564]),different,tensor([0.1874]),tensor([0.2293])
44.wav,142.wav,tensor([0.2731]),different,tensor([0.1385]),tensor([0.2578])
44.wav,143.wav,tensor([0.2578]),different,tensor([0.2181]),tensor([0.2015])
44.wav,144.wav,tensor([0.2075]),different,tensor([0.1603]),tensor([0.1697])
44.wav,145.wav,tensor([0.3177]),different,tensor([0.1116]),tensor([0.3063])
44.wav,146.wav,tensor([0.0316]),different,tensor([0.1485]),tensor([0.2086])
44.wav,147.wav,tensor([0.0761]),different,tensor([0.0695]),tensor([0.2122])
44.wav,148.wav,tensor([0.1537]),different,tensor([0.1154]),tensor([0.1903])
44.wav,149.wav,tensor([0.1307]),different,tensor([0.1450]),tensor([0.2387])
44.wav,150.wav,tensor([0.0120]),different,tensor([0.0132]),tensor([0.1873])
44.wav,151.wav,tensor([0.0372]),different,tensor([0.0031]),tensor([0.1319])
44.wav,152.wav,tensor([-0.0652]),different,tensor([0.0038]),tensor([0.0356])
44.wav,153.wav,tensor([-0.0343]),different,tensor([-0.0406]),tensor([0.0403])
44.wav,154.wav,tensor([-0.0353]),different,tensor([0.0271]),tensor([0.0450])
44.wav,155.wav,tensor([0.0032]),different,tensor([0.0088]),tensor([0.1019])
44.wav,156.wav,tensor([0.0096]),different,tensor([-0.0275]),tensor([0.0970])
44.wav,157.wav,tensor([0.0100]),different,tensor([-0.0155]),tensor([0.1159])
44.wav,158.wav,tensor([0.0501]),different,tensor([0.0084]),tensor([0.1485])
44.wav,159.wav,tensor([0.0982]),different,tensor([0.1062]),tensor([0.1856])
44.wav,160.wav,tensor([0.0868]),different,tensor([0.0437]),tensor([0.1689])
44.wav,161.wav,tensor([0.0647]),different,tensor([-0.0145]),tensor([0.2151])
44.wav,162.wav,tensor([0.1040]),different,tensor([-0.0350]),tensor([0.1554])
44.wav,163.wav,tensor([0.0682]),different,tensor([-0.0582]),tensor([0.2055])
44.wav,164.wav,tensor([0.0873]),different,tensor([-0.0143]),tensor([0.1933])
44.wav,165.wav,tensor([0.1478]),different,tensor([-0.0650]),tensor([0.1726])
44.wav,166.wav,tensor([0.0984]),different,tensor([0.0211]),tensor([0.2473])
44.wav,167.wav,tensor([0.0735]),different,tensor([0.0021]),tensor([0.1832])
44.wav,168.wav,tensor([0.0782]),different,tensor([-0.0450]),tensor([0.1633])
44.wav,169.wav,tensor([0.1278]),different,tensor([0.0951]),tensor([0.2354])
44.wav,170.wav,tensor([0.0990]),different,tensor([0.0388]),tensor([0.2145])
44.wav,171.wav,tensor([0.0576]),different,tensor([-0.0452]),tensor([0.1843])
44.wav,172.wav,tensor([0.0694]),different,tensor([0.0613]),tensor([0.2128])
44.wav,173.wav,tensor([0.1067]),different,tensor([-0.0161]),tensor([0.1942])
44.wav,174.wav,tensor([0.0865]),different,tensor([-0.0064]),tensor([0.2147])
44.wav,175.wav,tensor([0.0546]),different,tensor([0.0326]),tensor([0.1878])
44.wav,176.wav,tensor([0.3102]),different,tensor([0.1268]),tensor([0.3605])
44.wav,177.wav,tensor([0.3895]),different,tensor([0.1928]),tensor([0.3681])
44.wav,178.wav,tensor([0.3372]),different,tensor([0.1364]),tensor([0.3178])
44.wav,179.wav,tensor([0.3540]),different,tensor([0.1656]),tensor([0.3710])
44.wav,180.wav,tensor([0.3084]),different,tensor([0.1956]),tensor([0.3540])
44.wav,181.wav,tensor([-0.0155]),different,tensor([0.0195]),tensor([0.0832])
44.wav,182.wav,tensor([-0.0768]),different,tensor([-0.1093]),tensor([0.0628])
44.wav,183.wav,tensor([-0.0115]),different,tensor([0.0697]),tensor([0.1719])
44.wav,184.wav,tensor([-0.0902]),different,tensor([-0.0838]),tensor([0.1444])
44.wav,185.wav,tensor([-0.0677]),different,tensor([-0.0210]),tensor([0.1300])
44.wav,186.wav,tensor([0.0939]),different,tensor([0.0754]),tensor([0.2145])
44.wav,187.wav,tensor([-0.0204]),different,tensor([0.0291]),tensor([0.0744])
44.wav,188.wav,tensor([0.0185]),different,tensor([0.0032]),tensor([0.1764])
44.wav,189.wav,tensor([-0.0191]),different,tensor([-0.0359]),tensor([0.0857])
44.wav,190.wav,tensor([-0.0113]),different,tensor([0.0358]),tensor([0.0877])
44.wav,191.wav,tensor([0.1033]),different,tensor([0.0678]),tensor([0.1470])
44.wav,192.wav,tensor([0.0275]),different,tensor([-0.1092]),tensor([0.1036])
44.wav,193.wav,tensor([0.0264]),different,tensor([-0.0880]),tensor([0.1472])
44.wav,194.wav,tensor([0.0624]),different,tensor([-0.1093]),tensor([0.1985])
44.wav,195.wav,tensor([0.0462]),different,tensor([-0.1542]),tensor([0.1157])
44.wav,196.wav,tensor([0.1157]),different,tensor([0.0261]),tensor([0.1829])
44.wav,197.wav,tensor([0.0805]),different,tensor([0.0949]),tensor([0.1810])
44.wav,198.wav,tensor([0.1054]),different,tensor([0.0742]),tensor([0.1814])
44.wav,199.wav,tensor([0.0702]),different,tensor([0.0837]),tensor([0.1535])
44.wav,200.wav,tensor([0.0604]),different,tensor([0.0494]),tensor([0.1216])
45.wav,46.wav,tensor([0.0913]),different,tensor([0.1735]),tensor([0.1614])
45.wav,47.wav,tensor([0.0112]),different,tensor([0.0844]),tensor([0.0907])
45.wav,48.wav,tensor([0.0582]),different,tensor([0.0559]),tensor([0.2489])
45.wav,49.wav,tensor([0.0895]),different,tensor([0.0704]),tensor([0.1935])
45.wav,50.wav,tensor([0.0328]),different,tensor([0.0929]),tensor([0.1295])
45.wav,51.wav,tensor([0.0113]),different,tensor([-0.0078]),tensor([0.1579])
45.wav,52.wav,tensor([0.1149]),different,tensor([0.0813]),tensor([0.2016])
45.wav,53.wav,tensor([0.0937]),different,tensor([0.0688]),tensor([0.3032])
45.wav,54.wav,tensor([0.1645]),different,tensor([0.1011]),tensor([0.2505])
45.wav,55.wav,tensor([0.1573]),different,tensor([0.1356]),tensor([0.2388])
45.wav,56.wav,tensor([0.1667]),different,tensor([0.1530]),tensor([0.1875])
45.wav,57.wav,tensor([0.1299]),different,tensor([0.0237]),tensor([0.1961])
45.wav,58.wav,tensor([0.1983]),different,tensor([0.1210]),tensor([0.2829])
45.wav,59.wav,tensor([0.1326]),different,tensor([0.0504]),tensor([0.1498])
45.wav,60.wav,tensor([0.1652]),different,tensor([0.0878]),tensor([0.2047])
45.wav,61.wav,tensor([0.1310]),different,tensor([0.2207]),tensor([0.2442])
45.wav,62.wav,tensor([0.1761]),different,tensor([0.1162]),tensor([0.2347])
45.wav,63.wav,tensor([0.2346]),different,tensor([0.1786]),tensor([0.2824])
45.wav,64.wav,tensor([0.2307]),different,tensor([0.1261]),tensor([0.3073])
45.wav,65.wav,tensor([0.1462]),different,tensor([0.1738]),tensor([0.2265])
45.wav,66.wav,tensor([0.2832]),different,tensor([0.3320]),tensor([0.1690])
45.wav,67.wav,tensor([0.4498]),different,tensor([0.3019]),tensor([0.4091])
45.wav,68.wav,tensor([0.3973]),different,tensor([0.3845]),tensor([0.3543])
45.wav,69.wav,tensor([0.2063]),different,tensor([0.2830]),tensor([0.3131])
45.wav,70.wav,tensor([0.3608]),different,tensor([0.3651]),tensor([0.3711])
45.wav,71.wav,tensor([0.3725]),different,tensor([0.3657]),tensor([0.3836])
45.wav,72.wav,tensor([0.2071]),different,tensor([0.2627]),tensor([0.3867])
45.wav,73.wav,tensor([0.2058]),different,tensor([0.3912]),tensor([0.3032])
45.wav,74.wav,tensor([0.2976]),different,tensor([0.2805]),tensor([0.3617])
45.wav,75.wav,tensor([0.2363]),different,tensor([0.2771]),tensor([0.3799])
45.wav,76.wav,tensor([0.2545]),different,tensor([0.2896]),tensor([0.2501])
45.wav,77.wav,tensor([0.1391]),different,tensor([0.1797]),tensor([0.2250])
45.wav,78.wav,tensor([0.1349]),different,tensor([0.3054]),tensor([0.2300])
45.wav,79.wav,tensor([0.1913]),different,tensor([0.2349]),tensor([0.1907])
45.wav,80.wav,tensor([0.2071]),different,tensor([0.2675]),tensor([0.3130])
45.wav,81.wav,tensor([0.4018]),different,tensor([0.3808]),tensor([0.5422])
45.wav,82.wav,tensor([0.2960]),different,tensor([0.3431]),tensor([0.4193])
45.wav,83.wav,tensor([0.4540]),different,tensor([0.3431]),tensor([0.4549])
45.wav,84.wav,tensor([0.3115]),different,tensor([0.4388]),tensor([0.3687])
45.wav,85.wav,tensor([0.4080]),different,tensor([0.3026]),tensor([0.3624])
45.wav,86.wav,tensor([0.0459]),different,tensor([0.0559]),tensor([0.1072])
45.wav,87.wav,tensor([0.0347]),different,tensor([0.0791]),tensor([0.1320])
45.wav,88.wav,tensor([0.0286]),different,tensor([0.0958]),tensor([0.0864])
45.wav,89.wav,tensor([-0.0811]),different,tensor([-0.0379]),tensor([0.1664])
45.wav,90.wav,tensor([-0.0030]),different,tensor([0.0117]),tensor([0.0433])
45.wav,91.wav,tensor([-0.0449]),different,tensor([0.0348]),tensor([0.0698])
45.wav,92.wav,tensor([0.0908]),different,tensor([0.0816]),tensor([0.1374])
45.wav,93.wav,tensor([0.1940]),different,tensor([0.0654]),tensor([0.1530])
45.wav,94.wav,tensor([0.0900]),different,tensor([-0.0180]),tensor([0.1702])
45.wav,95.wav,tensor([0.0044]),different,tensor([0.0243]),tensor([0.0849])
45.wav,96.wav,tensor([-0.0163]),different,tensor([0.0766]),tensor([0.0115])
